student_id,app_usage_percentage,divice_type,internet_quality,video_completion_rate
STU154395,92,Laptop,Medium,63.8
STU154396,19,Laptop,Medium,80.0
STU154397,95,Laptop,Low,65.6
STU154398,85,Laptop,Low,49.7
STU154399,76,Mobile,High,74.6
STU154400,55,Laptop,Low,76.8
STU154401,75,Laptop,Low,62.4
STU154402,40,Mobile,High,51.5
STU154403,71,Tablet,Medium,57.3
STU154404,88,Mobile,Medium,57.5
STU154405,58,Tablet,High,74.7
STU154406,90,Mobile,High,66.5
STU154407,51,Laptop,High,66.1
STU154408,80,Laptop,Medium,91.1
STU154409,49,Mobile,Low,84.7
STU154410,28,Mobile,Medium,52.2
STU154411,68,Laptop,High,72.2
STU154412,40,Laptop,Medium,91.4
STU154413,100,Tablet,High,69.7
STU154414,79,Laptop,Medium,74.7
STU154415,65,Tablet,Medium,52.2
STU154416,54,Mobile,Low,47.9
STU154417,69,Mobile,High,36.8
STU154418,76,Mobile,Medium,52.0
STU154419,82,Mobile,High,84.8
STU154420,70,Mobile,High,70.2
STU154421,76,Tablet,Medium,57.5
STU154422,58,Mobile,Low,42.3
STU154423,49,Laptop,Low,57.4
STU154424,100,Laptop,High,37.8
STU154425,39,Mobile,High,50.1
STU154426,64,Mobile,Medium,68.6
STU154427,62,Mobile,Medium,87.6
STU154428,96,Mobile,Medium,19.5
STU154429,71,Laptop,Medium,33.7
STU154430,56,Laptop,Medium,58.8
STU154431,82,Mobile,Medium,48.3
STU154432,56,Laptop,High,93.3
STU154433,63,Laptop,High,20.7
STU154434,88,Mobile,High,81.4
STU154435,45,Mobile,Medium,36.7
STU154436,89,Mobile,Low,7.8
STU154437,88,Mobile,Medium,46.7
STU154438,58,Mobile,High,83.3
STU154439,81,Laptop,Medium,58.1
STU154440,67,Laptop,High,31.8
STU154441,64,Mobile,High,79.4
STU154442,64,Mobile,Medium,81.0
STU154443,23,Laptop,High,41.8
STU154444,62,Mobile,Low,34.9
STU154445,68,Mobile,High,76.9
STU154446,43,Laptop,High,71.6
STU154447,64,Mobile,Low,72.6
STU154448,88,Laptop,Low,97.3
STU154449,59,Laptop,High,86.3
STU154450,42,Mobile,Medium,55.2
STU154451,90,Laptop,High,34.8
STU154452,44,Mobile,High,37.8
STU154453,71,Mobile,Medium,51.2
STU154454,44,Mobile,Medium,89.0
STU154455,81,Mobile,Medium,80.8
STU154456,98,Mobile,Medium,62.4
STU154457,34,Mobile,High,89.3
STU154458,75,Mobile,Medium,55.6
STU154459,62,Laptop,Medium,81.7
STU154460,74,Mobile,High,31.3
STU154461,59,Laptop,High,61.2
STU154462,71,Mobile,Medium,87.4
STU154463,75,Mobile,Medium,89.6
STU154464,43,Mobile,Medium,60.9
STU154465,85,Mobile,High,55.9
STU154466,40,Mobile,Medium,92.8
STU154467,59,Laptop,High,78.5
STU154468,43,Laptop,High,82.1
STU154469,64,Mobile,High,32.2
STU154470,56,Tablet,Medium,28.5
STU154471,60,Mobile,High,42.8
STU154472,89,Laptop,Medium,42.5
STU154473,71,Mobile,Medium,25.9
STU154474,57,Laptop,Medium,56.5
STU154475,49,Laptop,Low,66.1
STU154476,51,Mobile,Medium,85.2
STU154477,74,Laptop,High,84.4
STU154478,63,Laptop,Low,57.9
STU154479,52,Laptop,Medium,37.7
STU154480,60,Mobile,Low,75.8
STU154481,83,Mobile,High,59.6
STU154482,62,Mobile,High,29.4
STU154483,78,Mobile,Medium,80.9
STU154484,88,Laptop,High,41.6
STU154485,56,Mobile,High,44.5
STU154486,84,Mobile,Medium,60.6
STU154487,31,Mobile,Medium,61.0
STU154488,78,Mobile,Medium,27.9
STU154489,80,Mobile,Medium,39.7
STU154490,39,Mobile,Medium,91.9
STU154491,97,Mobile,Medium,69.6
STU154492,47,Laptop,Medium,60.0
STU154493,60,Laptop,Medium,61.5
STU154494,65,Mobile,Low,35.3
STU154495,87,Mobile,Medium,78.3
STU154496,52,Mobile,Medium,82.1
STU154497,68,Mobile,Medium,86.9
STU154498,60,Mobile,Medium,81.9
STU154499,15,Laptop,Low,78.9
STU154500,80,Mobile,High,40.7
STU154501,39,Laptop,High,64.5
STU154502,95,Laptop,Medium,36.3
STU154503,49,Laptop,Medium,31.1
STU154504,55,Laptop,High,78.5
STU154505,80,Laptop,Low,40.5
STU154506,100,Mobile,High,87.8
STU154507,66,Mobile,Medium,18.3
STU154508,68,Mobile,Medium,74.1
STU154509,100,Mobile,Low,61.2
STU154510,53,Laptop,Medium,38.7
STU154511,92,Mobile,High,83.8
STU154512,85,Mobile,Medium,38.9
STU154513,100,Mobile,Medium,72.7
STU154514,76,Mobile,High,33.9
STU154515,96,Mobile,Medium,62.0
STU154516,63,Laptop,Medium,80.9
STU154517,83,Mobile,Medium,87.5
STU154518,59,Mobile,Medium,90.9
STU154519,51,Mobile,Medium,57.4
STU154520,62,Laptop,Medium,63.0
STU154521,95,Mobile,Medium,81.5
STU154522,35,Laptop,High,57.6
STU154523,81,Laptop,Medium,70.7
STU154524,58,Mobile,High,40.4
STU154525,60,Mobile,High,61.9
STU154526,71,Mobile,Medium,94.4
STU154527,65,Tablet,High,77.3
STU154528,88,Mobile,High,29.7
STU154529,52,Laptop,Medium,32.7
STU154530,59,Mobile,Medium,48.5
STU154531,52,Mobile,Low,55.2
STU154532,67,Mobile,High,40.7
STU154533,56,Laptop,High,24.3
STU154534,69,Mobile,Medium,69.0
STU154535,69,Mobile,Low,62.2
STU154536,71,Mobile,Medium,78.5
STU154537,78,Mobile,High,81.9
STU154538,76,Mobile,High,70.3
STU154539,57,Mobile,Medium,89.0
STU154540,50,Mobile,Low,52.0
STU154541,78,Laptop,Medium,45.1
STU154542,89,Laptop,High,61.2
STU154543,100,Mobile,Medium,64.8
STU154544,95,Tablet,Medium,5.0
STU154545,68,Laptop,Medium,58.6
STU154546,57,Mobile,High,20.5
STU154547,80,Mobile,High,69.6
STU154548,52,Mobile,Medium,42.8
STU154549,56,Laptop,Medium,84.0
STU154550,59,Mobile,Low,43.1
STU154551,71,Mobile,Medium,85.2
STU154552,11,Mobile,Medium,55.8
STU154553,80,Mobile,High,76.6
STU154554,51,Laptop,High,58.8
STU154555,72,Mobile,Medium,72.3
STU154556,94,Laptop,High,83.6
STU154557,57,Mobile,Low,8.6
STU154558,56,Laptop,High,53.4
STU154559,51,Tablet,Medium,49.0
STU154560,85,Mobile,High,59.6
STU154561,100,Mobile,High,86.1
STU154562,49,Mobile,Low,79.4
STU154563,80,Laptop,Medium,79.1
STU154564,64,Mobile,High,67.1
STU154565,79,Mobile,Medium,93.1
STU154566,81,Mobile,High,28.0
STU154567,80,Laptop,Medium,75.5
STU154568,63,Laptop,High,90.4
STU154569,89,Mobile,High,93.6
STU154570,34,Tablet,Medium,35.0
STU154571,99,Mobile,Medium,95.1
STU154572,53,Laptop,Low,75.6
STU154573,60,Laptop,Medium,46.4
STU154574,63,Mobile,Low,68.7
STU154575,48,Laptop,Medium,47.9
STU154576,56,Laptop,Medium,78.2
STU154577,65,Laptop,High,70.6
STU154578,83,Mobile,High,56.2
STU154579,56,Laptop,Medium,77.5
STU154580,59,Mobile,High,53.4
STU154581,65,Mobile,Low,66.3
STU154582,81,Laptop,High,85.8
STU154583,65,Laptop,Medium,47.2
STU154584,100,Mobile,High,74.5
STU154585,62,Laptop,High,17.0
STU154586,74,Mobile,Low,50.1
STU154587,34,Laptop,Medium,49.1
STU154588,60,Mobile,Medium,69.5
STU154589,59,Mobile,High,54.3
STU154590,86,Mobile,Medium,58.7
STU154591,60,Mobile,High,75.5
STU154592,100,Laptop,Medium,34.0
STU154593,82,Laptop,High,30.5
STU154594,48,Mobile,High,89.5
STU154595,82,Laptop,High,61.6
STU154596,80,Mobile,High,88.6
STU154597,59,Tablet,High,79.9
STU154598,54,Mobile,High,72.5
STU154599,45,Mobile,High,34.9
STU154600,64,Mobile,Medium,84.4
STU154601,57,Mobile,Medium,74.7
STU154602,57,Mobile,Medium,59.4
STU154603,30,Mobile,High,60.9
STU154604,89,Laptop,High,52.2
STU154605,40,Mobile,Low,65.3
STU154606,40,Laptop,Medium,20.9
STU154607,100,Mobile,Medium,45.8
STU154608,42,Mobile,High,49.7
STU154609,73,Mobile,High,37.1
STU154610,90,Laptop,High,86.5
STU154611,83,Laptop,High,71.9
STU154612,49,Mobile,Medium,56.4
STU154613,87,Laptop,Medium,57.5
STU154614,55,Mobile,High,66.7
STU154615,55,Laptop,Medium,82.3
STU154616,100,Laptop,High,34.5
STU154617,73,Mobile,High,85.1
STU154618,100,Mobile,High,46.6
STU154619,58,Laptop,High,71.0
STU154620,60,Mobile,Low,55.2
STU154621,69,Mobile,Medium,46.6
STU154622,51,Laptop,Medium,50.6
STU154623,53,Mobile,Medium,79.7
STU154624,27,Laptop,Medium,45.0
STU154625,54,Laptop,Medium,57.8
STU154626,71,Mobile,Medium,70.5
STU154627,56,Mobile,Low,82.4
STU154628,53,Tablet,High,88.9
STU154629,95,Laptop,Medium,58.3
STU154630,77,Mobile,High,76.0
STU154631,70,Mobile,Medium,71.7
STU154632,72,Laptop,High,48.8
STU154633,47,Laptop,Medium,54.9
STU154634,86,Laptop,Medium,42.5
STU154635,38,Laptop,Medium,87.8
STU154636,64,Mobile,Medium,80.9
STU154637,54,Mobile,High,54.8
STU154638,35,Laptop,Medium,83.2
STU154639,66,Mobile,High,71.8
STU154640,80,Laptop,High,60.7
STU154641,49,Laptop,High,76.6
STU154642,100,Mobile,Medium,83.8
STU154643,72,Laptop,Low,53.6
STU154644,57,Laptop,High,73.4
STU154645,54,Mobile,High,81.2
STU154646,71,Mobile,Medium,86.6
STU154647,71,Mobile,Low,88.0
STU154648,48,Mobile,Medium,83.6
STU154649,84,Laptop,Medium,67.2
STU154650,91,Mobile,Medium,64.3
STU154651,74,Mobile,Medium,84.4
STU154652,70,Mobile,Medium,80.8
STU154653,54,Mobile,Medium,95.1
STU154654,74,Laptop,High,80.5
STU154655,82,Mobile,Medium,73.3
STU154656,78,Mobile,Medium,64.2
STU154657,37,Laptop,High,57.1
STU154658,68,Laptop,High,38.1
STU154659,73,Laptop,Medium,53.0
STU154660,89,Mobile,High,21.8
STU154661,60,Laptop,Medium,93.4
STU154662,38,Mobile,High,61.1
STU154663,94,Mobile,Medium,54.3
STU154664,100,Laptop,Medium,85.4
STU154665,73,Mobile,Medium,79.8
STU154666,68,Laptop,Low,58.6
STU154667,67,Laptop,High,63.2
STU154668,98,Laptop,Medium,41.7
STU154669,80,Mobile,Medium,74.5
STU154670,42,Mobile,Low,61.1
STU154671,16,Laptop,Medium,90.7
STU154672,100,Laptop,Low,26.4
STU154673,44,Mobile,Medium,72.6
STU154674,47,Mobile,Medium,74.2
STU154675,74,Mobile,High,83.5
STU154676,84,Mobile,Medium,50.4
STU154677,46,Laptop,Medium,44.2
STU154678,48,Mobile,High,94.0
STU154679,34,Laptop,Medium,82.6
STU154680,82,Laptop,Medium,61.9
STU154681,78,Laptop,Medium,94.0
STU154682,72,Mobile,High,64.9
STU154683,84,Mobile,High,59.9
STU154684,89,Tablet,Low,83.5
STU154685,80,Tablet,Medium,5.0
STU154686,93,Mobile,High,72.7
STU154687,88,Mobile,Medium,24.0
STU154688,80,Mobile,Low,68.2
STU154689,33,Laptop,High,39.8
STU154690,75,Laptop,Medium,87.4
STU154691,85,Mobile,Medium,36.5
STU154692,71,Laptop,High,74.2
STU154693,36,Laptop,Medium,75.0
STU154694,58,Mobile,Low,92.2
STU154695,73,Tablet,High,48.6
STU154696,61,Mobile,Medium,52.7
STU154697,37,Mobile,High,44.7
STU154698,56,Mobile,Low,65.0
STU154699,69,Laptop,Medium,77.1
STU154700,84,Laptop,Medium,50.6
STU154701,67,Laptop,Medium,75.6
STU154702,50,Mobile,Medium,59.5
STU154703,73,Mobile,High,56.3
STU154704,64,Mobile,High,38.0
STU154705,38,Laptop,Medium,63.0
STU154706,83,Mobile,High,45.4
STU154707,29,Mobile,Low,85.4
STU154708,74,Mobile,High,73.8
STU154709,66,Mobile,Medium,69.7
STU154710,67,Mobile,Low,13.6
STU154711,46,Laptop,Medium,54.8
STU154712,40,Laptop,High,95.4
STU154713,58,Laptop,Low,93.0
STU154714,89,Mobile,Medium,48.6
STU154715,54,Laptop,Medium,43.2
STU154716,74,Laptop,High,35.5
STU154717,56,Mobile,Medium,52.0
STU154718,80,Mobile,High,42.5
STU154719,31,Mobile,Medium,73.8
STU154720,42,Laptop,Medium,95.5
STU154721,78,Mobile,Medium,57.4
STU154722,39,Laptop,Low,61.7
STU154723,66,Laptop,High,27.4
STU154724,64,Laptop,High,44.3
STU154725,86,Mobile,Medium,76.1
STU154726,42,Laptop,High,97.1
STU154727,50,Mobile,High,46.5
STU154728,49,Mobile,High,65.0
STU154729,59,Mobile,Medium,47.9
STU154730,50,Mobile,Medium,32.0
STU154731,89,Laptop,High,14.4
STU154732,54,Mobile,High,45.6
STU154733,65,Mobile,High,74.0
STU154734,100,Mobile,High,60.0
STU154735,74,Laptop,Low,34.6
STU154736,83,Laptop,Medium,66.0
STU154737,55,Tablet,Low,64.8
STU154738,71,Laptop,High,50.0
STU154739,71,Laptop,Medium,71.7
STU154740,62,Laptop,High,65.1
STU154741,76,Mobile,High,35.0
STU154742,60,Tablet,Medium,65.4
STU154743,50,Laptop,Medium,66.0
STU154744,71,Mobile,Medium,43.7
STU154745,56,Laptop,Medium,28.4
STU154746,70,Mobile,Medium,66.4
STU154747,46,Mobile,Medium,10.4
STU154748,77,Mobile,Medium,47.6
STU154749,56,Laptop,High,86.8
STU154750,75,Laptop,Low,56.8
STU154751,54,Laptop,Medium,73.5
STU154752,78,Mobile,High,56.0
STU154753,90,Mobile,High,78.1
STU154754,58,Mobile,Medium,33.9
STU154755,100,Laptop,High,83.1
STU154756,48,Mobile,High,50.2
STU154757,51,Mobile,High,65.5
STU154758,17,Mobile,High,73.4
STU154759,89,Laptop,High,69.8
STU154760,46,Laptop,Medium,85.8
STU154761,69,Mobile,Medium,91.6
STU154762,55,Mobile,Medium,37.5
STU154763,88,Laptop,High,56.2
STU154764,53,Laptop,High,88.4
STU154765,45,Tablet,High,42.5
STU154766,51,Mobile,High,83.5
STU154767,91,Laptop,High,48.6
STU154768,44,Mobile,High,50.8
STU154769,72,Mobile,Medium,84.2
STU154770,71,Mobile,Medium,79.7
STU154771,94,Laptop,Medium,65.5
STU154772,41,Mobile,Medium,51.8
STU154773,70,Laptop,Medium,68.8
STU154774,21,Mobile,Low,44.7
STU154775,100,Mobile,Medium,71.3
STU154776,65,Laptop,Medium,84.5
STU154777,55,Laptop,Low,85.1
STU154778,100,Mobile,Low,48.9
STU154779,100,Laptop,High,58.0
STU154780,54,Mobile,Medium,57.9
STU154781,52,Mobile,Medium,68.2
STU154782,33,Mobile,Medium,59.2
STU154783,98,Mobile,High,85.5
STU154784,64,Laptop,High,70.9
STU154785,25,Mobile,Medium,64.6
STU154786,45,Mobile,High,15.7
STU154787,51,Mobile,Medium,39.2
STU154788,77,Mobile,Medium,53.6
STU154789,65,Mobile,High,70.4
STU154790,100,Laptop,Medium,80.0
STU154791,64,Laptop,Medium,81.8
STU154792,59,Laptop,Medium,98.2
STU154793,69,Mobile,High,69.8
STU154794,87,Mobile,Medium,38.4
STU154795,49,Laptop,Medium,62.2
STU154796,13,Laptop,High,74.3
STU154797,88,Mobile,Medium,62.3
STU154798,76,Mobile,Medium,68.0
STU154799,22,Mobile,Medium,56.6
STU154800,89,Mobile,Medium,39.4
STU154801,40,Mobile,Low,52.7
STU154802,81,Laptop,Medium,5.1
STU154803,91,Laptop,High,64.6
STU154804,81,Laptop,High,52.7
STU154805,9,Tablet,Medium,85.1
STU154806,93,Laptop,Medium,55.5
STU154807,59,Mobile,Medium,93.8
STU154808,77,Mobile,Medium,96.9
STU154809,87,Mobile,High,44.9
STU154810,30,Mobile,Low,30.8
STU154811,70,Tablet,High,51.1
STU154812,47,Laptop,Low,41.5
STU154813,89,Laptop,High,51.9
STU154814,97,Mobile,Medium,93.9
STU154815,75,Mobile,High,74.2
STU154816,60,Mobile,High,27.2
STU154817,90,Mobile,High,56.2
STU154818,29,Mobile,Medium,42.6
STU154819,62,Mobile,Medium,49.2
STU154820,80,Mobile,Medium,57.2
STU154821,62,Laptop,Medium,72.9
STU154822,64,Mobile,High,29.2
STU154823,74,Mobile,Medium,10.1
STU154824,63,Laptop,High,66.4
STU154825,57,Mobile,Medium,47.9
STU154826,100,Mobile,High,70.6
STU154827,9,Mobile,High,91.6
STU154828,46,Laptop,High,42.8
STU154829,46,Mobile,High,82.7
STU154830,37,Mobile,High,83.3
STU154831,38,Tablet,Medium,76.2
STU154832,83,Mobile,High,51.9
STU154833,72,Laptop,Medium,74.6
STU154834,70,Laptop,Low,92.4
STU154835,39,Mobile,Medium,41.6
STU154836,66,Mobile,Medium,83.1
STU154837,48,Mobile,Low,53.7
STU154838,61,Mobile,Medium,74.9
STU154839,18,Laptop,Medium,50.7
STU154840,69,Mobile,High,51.4
STU154841,48,Mobile,Low,19.6
STU154842,63,Tablet,High,38.5
STU154843,90,Laptop,Medium,54.1
STU154844,89,Mobile,Medium,93.7
STU154845,51,Laptop,Medium,51.0
STU154846,59,Mobile,High,77.1
STU154847,71,Laptop,High,78.7
STU154848,67,Mobile,Low,42.1
STU154849,73,Laptop,High,72.9
STU154850,39,Laptop,Medium,49.0
STU154851,77,Laptop,High,39.2
STU154852,33,Laptop,High,46.9
STU154853,85,Mobile,High,87.3
STU154854,42,Laptop,Medium,79.4
STU154855,64,Laptop,Medium,31.3
STU154856,43,Laptop,High,67.5
STU154857,41,Mobile,High,44.8
STU154858,47,Laptop,High,87.6
STU154859,100,Laptop,Medium,79.3
STU154860,68,Laptop,High,56.8
STU154861,55,Laptop,Medium,96.5
STU154862,82,Mobile,High,78.2
STU154863,45,Laptop,Low,77.3
STU154864,79,Mobile,Medium,56.9
STU154865,100,Mobile,High,76.1
STU154866,36,Mobile,Medium,83.3
STU154867,100,Mobile,Medium,51.8
STU154868,63,Laptop,High,64.7
STU154869,75,Laptop,High,46.4
STU154870,67,Mobile,High,21.4
STU154871,79,Laptop,Medium,48.3
STU154872,62,Laptop,High,56.6
STU154873,68,Mobile,Medium,47.0
STU154874,100,Mobile,High,95.1
STU154875,67,Laptop,Medium,49.8
STU154876,75,Mobile,High,79.7
STU154877,74,Mobile,Medium,30.3
STU154878,51,Mobile,Medium,86.1
STU154879,63,Mobile,Low,42.3
STU154880,46,Laptop,Medium,66.9
STU154881,92,Laptop,High,69.8
STU154882,68,Mobile,Medium,87.0
STU154883,51,Laptop,High,77.6
STU154884,51,Mobile,High,49.4
STU154885,84,Tablet,High,43.5
STU154886,73,Laptop,Medium,61.2
STU154887,73,Laptop,Low,61.8
STU154888,91,Laptop,High,10.8
STU154889,43,Laptop,Low,50.1
STU154890,62,Mobile,High,25.9
STU154891,62,Mobile,Low,67.5
STU154892,72,Laptop,Medium,55.1
STU154893,69,Mobile,Medium,89.4
STU154894,69,Laptop,High,59.4
STU154895,46,Tablet,Medium,58.7
STU154896,65,Laptop,Medium,96.6
STU154897,62,Mobile,Low,53.0
STU154898,70,Mobile,Low,23.5
STU154899,70,Mobile,Medium,47.9
STU154900,68,Mobile,Medium,88.0
STU154901,83,Laptop,Medium,64.5
STU154902,64,Mobile,Medium,89.2
STU154903,55,Mobile,Low,77.4
STU154904,31,Mobile,Medium,62.1
STU154905,63,Mobile,Low,78.1
STU154906,32,Mobile,Low,75.7
STU154907,53,Mobile,High,18.6
STU154908,61,Laptop,Medium,48.4
STU154909,46,Laptop,High,81.0
STU154910,100,Laptop,High,79.1
STU154911,56,Laptop,Medium,73.9
STU154912,62,Mobile,High,31.9
STU154913,72,Laptop,High,88.9
STU154914,85,Laptop,High,74.6
STU154915,85,Laptop,Medium,71.1
STU154916,45,Laptop,High,41.6
STU154917,85,Mobile,High,79.2
STU154918,67,Laptop,Medium,89.9
STU154919,58,Mobile,High,69.6
STU154920,63,Laptop,Medium,40.7
STU154921,85,Tablet,Low,73.6
STU154922,61,Mobile,Low,33.5
STU154923,46,Laptop,High,30.0
STU154924,85,Mobile,High,48.6
STU154925,58,Laptop,Medium,73.7
STU154926,69,Mobile,Medium,57.4
STU154927,90,Laptop,Medium,45.9
STU154928,72,Mobile,Low,17.8
STU154929,41,Laptop,Low,77.0
STU154930,78,Mobile,Medium,27.4
STU154931,90,Tablet,Medium,89.0
STU154932,79,Mobile,Medium,75.9
STU154933,100,Mobile,High,63.7
STU154934,92,Mobile,Medium,36.9
STU154935,55,Mobile,High,26.8
STU154936,57,Laptop,High,43.4
STU154937,64,Mobile,Medium,60.9
STU154938,88,Mobile,Medium,59.2
STU154939,63,Laptop,High,51.5
STU154940,30,Laptop,Low,90.9
STU154941,83,Mobile,Medium,67.3
STU154942,56,Laptop,Medium,84.0
STU154943,58,Laptop,High,13.0
STU154944,77,Laptop,Medium,79.9
STU154945,73,Laptop,Medium,92.7
STU154946,94,Mobile,High,35.2
STU154947,100,Laptop,Medium,53.1
STU154948,80,Tablet,Low,58.4
STU154949,58,Mobile,Medium,69.1
STU154950,100,Mobile,High,95.1
STU154951,79,Mobile,Medium,48.1
STU154952,68,Mobile,Medium,70.5
STU154953,52,Mobile,High,91.1
STU154954,84,Mobile,High,84.6
STU154955,67,Laptop,Medium,8.2
STU154956,65,Laptop,Low,21.5
STU154957,91,Mobile,High,85.8
STU154958,64,Mobile,Medium,90.0
STU154959,82,Mobile,High,83.0
STU154960,71,Mobile,High,52.5
STU154961,85,Mobile,High,29.1
STU154962,75,Laptop,Medium,60.7
STU154963,74,Mobile,High,90.2
STU154964,61,Mobile,High,57.1
STU154965,36,Mobile,Medium,28.0
STU154966,74,Laptop,Medium,79.6
STU154967,68,Mobile,Medium,74.5
STU154968,71,Laptop,High,53.8
STU154969,56,Laptop,High,46.7
STU154970,67,Mobile,Medium,18.0
STU154971,78,Laptop,Medium,47.2
STU154972,58,Mobile,Medium,50.4
STU154973,50,Laptop,Low,34.4
STU154974,43,Mobile,Medium,37.1
STU154975,66,Laptop,Medium,41.0
STU154976,69,Mobile,High,83.2
STU154977,99,Mobile,High,83.5
STU154978,41,Mobile,High,82.2
STU154979,70,Laptop,High,59.4
STU154980,32,Mobile,Medium,83.8
STU154981,65,Laptop,High,97.9
STU154982,46,Mobile,Medium,66.6
STU154983,47,Mobile,High,85.2
STU154984,85,Tablet,Medium,82.8
STU154985,64,Mobile,High,57.4
STU154986,67,Mobile,High,25.0
STU154987,76,Mobile,Medium,78.4
STU154988,88,Laptop,High,47.8
STU154989,44,Mobile,High,90.6
STU154990,39,Mobile,Medium,89.0
STU154991,67,Laptop,Medium,90.9
STU154992,100,Tablet,Medium,72.5
STU154993,93,Mobile,High,13.3
STU154994,52,Laptop,Medium,94.7
STU154995,80,Laptop,Medium,41.3
STU154996,64,Mobile,High,74.5
STU154997,41,Laptop,High,61.7
STU154998,100,Mobile,Low,79.9
STU154999,71,Laptop,High,92.0
STU155000,92,Mobile,High,56.5
STU155001,56,Mobile,High,42.0
STU155002,85,Mobile,High,48.7
STU155003,41,Mobile,Medium,84.9
STU155004,93,Mobile,Low,45.9
STU155005,88,Laptop,High,80.6
STU155006,61,Mobile,Medium,61.0
STU155007,74,Laptop,Medium,67.1
STU155008,79,Mobile,High,44.7
STU155009,85,Mobile,Medium,86.6
STU155010,82,Mobile,Medium,81.1
STU155011,83,Mobile,Medium,53.1
STU155012,100,Mobile,Medium,85.1
STU155013,57,Laptop,High,83.2
STU155014,54,Laptop,Medium,91.3
STU155015,52,Laptop,High,31.3
STU155016,100,Laptop,Medium,85.4
STU155017,89,Laptop,Medium,77.0
STU155018,90,Laptop,High,82.7
STU155019,59,Laptop,Medium,71.1
STU155020,100,Laptop,High,80.8
STU155021,94,Mobile,Medium,34.1
STU155022,100,Laptop,Medium,68.2
STU155023,71,Laptop,High,66.3
STU155024,92,Laptop,Medium,95.8
STU155025,63,Laptop,High,58.5
STU155026,75,Mobile,Medium,88.0
STU155027,56,Laptop,Medium,83.5
STU155028,98,Mobile,High,32.7
STU155029,49,Mobile,Medium,73.7
STU155030,65,Mobile,Medium,43.5
STU155031,60,Mobile,Medium,45.7
STU155032,70,Laptop,High,89.0
STU155033,31,Mobile,Medium,38.8
STU155034,100,Mobile,High,68.9
STU155035,100,Mobile,Medium,53.6
STU155036,50,Laptop,High,57.9
STU155037,48,Mobile,Medium,74.1
STU155038,48,Laptop,High,65.0
STU155039,83,Laptop,High,48.1
STU155040,59,Mobile,High,81.2
STU155041,77,Mobile,Medium,87.4
STU155042,52,Mobile,Low,47.6
STU155043,100,Laptop,High,64.0
STU155044,72,Mobile,Low,77.5
STU155045,73,Mobile,Medium,84.4
STU155046,76,Laptop,Medium,23.1
STU155047,47,Mobile,Low,74.9
STU155048,52,Mobile,High,79.5
STU155049,69,Laptop,High,32.7
STU155050,75,Mobile,Medium,51.8
STU155051,71,Laptop,Low,49.9
STU155052,66,Mobile,Low,68.4
STU155053,93,Mobile,Medium,81.0
STU155054,70,Laptop,Medium,57.0
STU155055,54,Mobile,Medium,85.8
STU155056,71,Laptop,Medium,53.6
STU155057,67,Mobile,High,79.6
STU155058,72,Laptop,Medium,46.1
STU155059,79,Mobile,High,69.4
STU155060,88,Mobile,High,69.4
STU155061,86,Mobile,Medium,82.3
STU155062,71,Mobile,High,81.3
STU155063,59,Mobile,High,57.0
STU155064,28,Mobile,Medium,68.1
STU155065,27,Mobile,Medium,37.8
STU155066,74,Laptop,Medium,80.4
STU155067,38,Mobile,High,69.2
STU155068,44,Laptop,Medium,59.8
STU155069,61,Mobile,Medium,49.8
STU155070,76,Mobile,High,42.8
STU155071,43,Laptop,Low,87.5
STU155072,65,Mobile,Medium,43.7
STU155073,59,Mobile,Medium,56.6
STU155074,48,Mobile,High,74.4
STU155075,61,Mobile,High,81.2
STU155076,76,Mobile,Low,74.0
STU155077,42,Mobile,High,51.4
