student_id,satisfaction_rating,support_ticket_raised
STU164694,4.2,0
STU164695,4.4,1
STU164696,4.0,2
STU164697,4.8,1
STU164698,4.3,0
STU164699,3.3,0
STU164700,4.6,1
STU164701,3.7,3
STU164702,3.9,0
STU164703,3.2,0
STU164704,4.2,1
STU164705,3.5,1
STU164706,3.6,2
STU164707,5.0,1
STU164708,1.9,1
STU164709,3.6,0
STU164710,4.0,0
STU164711,3.6,1
STU164712,4.9,3
STU164713,3.2,1
STU164714,3.0,0
STU164715,2.2,0
STU164716,3.4,1
STU164717,4.0,1
STU164718,5.0,0
STU164719,4.0,2
STU164720,4.2,1
STU164721,4.3,0
STU164722,4.4,0
STU164723,3.5,2
STU164724,4.0,1
STU164725,4.0,0
STU164726,4.3,1
STU164727,4.1,0
STU164728,3.6,3
STU164729,4.4,1
STU164730,4.8,0
STU164731,4.0,1
STU164732,3.9,2
STU164733,5.0,0
STU164734,4.0,2
STU164735,3.8,1
STU164736,2.9,1
STU164737,5.0,0
STU164738,4.3,2
STU164739,5.0,0
STU164740,5.0,0
STU164741,2.3,1
STU164742,4.9,0
STU164743,4.8,0
STU164744,4.8,0
STU164745,5.0,0
STU164746,3.5,2
STU164747,4.8,0
STU164748,4.7,2
STU164749,5.0,0
STU164750,4.3,1
STU164751,3.7,0
STU164752,4.6,1
STU164753,3.5,4
STU164754,5.0,0
STU164755,5.0,0
STU164756,2.6,1
STU164757,4.0,0
STU164758,4.4,2
STU164759,4.6,3
STU164760,4.7,1
STU164761,3.6,2
STU164762,4.0,1
STU164763,4.3,2
STU164764,4.5,0
STU164765,4.7,1
STU164766,4.0,1
STU164767,4.2,0
STU164768,3.8,2
STU164769,4.0,1
STU164770,2.4,1
STU164771,3.9,3
STU164772,4.0,2
STU164773,3.3,0
STU164774,3.3,1
STU164775,4.1,0
STU164776,3.1,1
STU164777,4.5,1
STU164778,4.3,2
STU164779,4.2,1
STU164780,4.4,1
STU164781,3.1,1
STU164782,3.2,1
STU164783,4.2,1
STU164784,3.7,3
STU164785,4.4,0
STU164786,4.1,0
STU164787,4.9,1
STU164788,3.0,1
STU164789,5.0,0
STU164790,4.1,0
STU164791,4.3,0
STU164792,3.6,1
STU164793,3.8,1
STU164794,3.3,1
STU164795,5.0,0
STU164796,5.0,1
STU164797,4.9,1
STU164798,3.2,2
STU164799,4.5,0
STU164800,4.0,3
STU164801,4.3,0
STU164802,3.8,0
STU164803,2.4,0
STU164804,4.5,1
STU164805,2.2,0
STU164806,2.2,2
STU164807,4.4,0
STU164808,3.9,1
STU164809,3.6,0
STU164810,4.4,3
STU164811,4.1,0
STU164812,4.8,1
STU164813,3.4,0
STU164814,3.9,1
STU164815,4.4,1
STU164816,2.9,0
STU164817,4.6,0
STU164818,4.2,1
STU164819,4.8,0
STU164820,5.0,2
STU164821,3.5,2
STU164822,4.6,3
STU164823,5.0,0
STU164824,4.2,3
STU164825,3.3,0
STU164826,3.7,0
STU164827,4.4,1
STU164828,4.8,2
STU164829,3.4,1
STU164830,4.8,1
STU164831,4.8,1
STU164832,4.5,0
STU164833,5.0,1
STU164834,3.8,2
STU164835,4.7,1
STU164836,4.2,0
STU164837,4.0,3
STU164838,4.0,1
STU164839,4.9,1
STU164840,4.2,0
STU164841,4.0,0
STU164842,3.8,1
STU164843,4.8,0
STU164844,4.1,1
STU164845,3.4,0
STU164846,3.7,0
STU164847,4.1,0
STU164848,4.5,0
STU164849,4.2,0
STU164850,3.7,0
STU164851,4.0,1
STU164852,4.2,2
STU164853,5.0,0
STU164854,3.8,1
STU164855,5.0,2
STU164856,5.0,1
STU164857,4.6,0
STU164858,3.7,0
STU164859,5.0,0
STU164860,4.6,2
STU164861,5.0,1
STU164862,3.7,0
STU164863,3.8,1
STU164864,4.4,0
STU164865,5.0,1
STU164866,2.7,2
STU164867,3.9,2
STU164868,4.0,2
STU164869,4.5,0
STU164870,4.3,0
STU164871,3.4,1
STU164872,3.7,2
STU164873,4.5,2
STU164874,4.9,0
STU164875,5.0,3
STU164876,3.2,0
STU164877,2.4,2
STU164878,4.2,1
STU164879,4.2,1
STU164880,4.4,0
STU164881,3.7,1
STU164882,4.2,0
STU164883,4.4,1
STU164884,3.5,0
STU164885,5.0,0
STU164886,4.7,0
STU164887,4.9,1
STU164888,5.0,2
STU164889,4.3,4
STU164890,4.9,0
STU164891,3.1,1
STU164892,4.7,0
STU164893,5.0,1
STU164894,4.5,2
STU164895,4.2,0
STU164896,4.5,1
STU164897,4.6,1
STU164898,4.3,0
STU164899,3.1,0
STU164900,4.5,1
STU164901,4.2,0
STU164902,4.2,1
STU164903,4.5,0
STU164904,4.4,1
STU164905,3.8,0
STU164906,3.7,3
STU164907,4.4,0
STU164908,2.8,0
STU164909,3.2,3
STU164910,4.9,2
STU164911,4.0,1
STU164912,4.2,0
STU164913,4.9,2
STU164914,4.6,0
STU164915,3.7,1
STU164916,3.7,2
STU164917,5.0,1
STU164918,3.9,1
STU164919,3.8,0
STU164920,5.0,5
STU164921,3.2,1
STU164922,4.2,3
STU164923,3.8,3
STU164924,5.0,1
STU164925,3.6,1
STU164926,3.5,1
STU164927,4.9,2
STU164928,5.0,0
STU164929,3.9,0
STU164930,4.7,0
STU164931,3.5,2
STU164932,5.0,2
STU164933,3.1,0
STU164934,4.9,0
STU164935,5.0,0
STU164936,4.7,1
STU164937,4.9,1
STU164938,4.2,3
STU164939,5.0,3
STU164940,5.0,1
STU164941,4.4,1
STU164942,3.4,2
STU164943,5.0,3
STU164944,5.0,1
STU164945,5.0,1
STU164946,4.1,0
STU164947,3.6,1
STU164948,3.5,3
STU164949,4.7,0
STU164950,3.4,0
STU164951,4.3,1
STU164952,3.1,1
STU164953,3.4,1
STU164954,4.5,2
STU164955,3.5,0
STU164956,4.5,2
STU164957,3.3,1
STU164958,4.5,2
STU164959,4.8,0
STU164960,3.7,0
STU164961,3.7,0
STU164962,4.2,2
STU164963,4.0,3
STU164964,5.0,0
STU164965,5.0,0
STU164966,4.3,0
STU164967,3.6,2
STU164968,3.2,0
STU164969,3.3,0
STU164970,4.4,4
STU164971,3.9,1
STU164972,4.2,1
STU164973,5.0,1
STU164974,3.9,1
STU164975,4.6,3
STU164976,3.5,0
STU164977,3.9,0
STU164978,5.0,0
STU164979,5.0,1
STU164980,5.0,0
STU164981,3.8,0
STU164982,4.0,2
STU164983,5.0,0
STU164984,3.5,2
STU164985,3.4,0
STU164986,4.5,3
STU164987,3.8,0
STU164988,4.4,1
STU164989,3.2,1
STU164990,4.5,1
STU164991,4.1,0
STU164992,4.5,1
STU164993,3.7,2
STU164994,3.5,0
STU164995,3.1,0
STU164996,3.1,0
STU164997,3.9,0
STU164998,3.4,0
STU164999,5.0,1
STU165000,3.4,1
STU165001,3.5,1
STU165002,4.9,0
STU165003,3.9,0
STU165004,2.9,0
STU165005,4.6,1
STU165006,5.0,2
STU165007,4.5,1
STU165008,4.4,1
STU165009,4.7,0
STU165010,2.8,2
STU165011,4.5,1
STU165012,4.7,1
STU165013,3.9,3
STU165014,2.4,0
STU165015,4.6,1
STU165016,3.9,2
STU165017,4.9,0
STU165018,3.6,0
STU165019,3.5,0
STU165020,2.6,0
STU165021,4.4,1
STU165022,4.4,2
STU165023,4.0,0
STU165024,5.0,0
STU165025,4.6,0
STU165026,5.0,2
STU165027,4.7,0
STU165028,3.5,1
STU165029,4.6,3
STU165030,4.4,0
STU165031,2.7,1
STU165032,3.8,2
STU165033,4.6,1
STU165034,4.6,1
STU165035,5.0,0
STU165036,4.7,1
STU165037,4.5,0
STU165038,4.2,0
STU165039,3.7,0
STU165040,4.7,0
STU165041,3.7,0
STU165042,2.7,0
STU165043,4.4,1
STU165044,5.0,0
STU165045,4.2,0
STU165046,4.1,1
STU165047,4.3,0
STU165048,3.2,1
STU165049,4.2,1
STU165050,4.3,2
STU165051,5.0,1
STU165052,4.0,0
STU165053,4.5,1
STU165054,3.4,1
STU165055,3.8,0
STU165056,3.1,1
STU165057,2.6,0
STU165058,4.0,1
STU165059,3.5,2
STU165060,3.5,1
STU165061,4.2,0
STU165062,4.0,1
STU165063,4.6,0
STU165064,3.8,0
STU165065,4.1,0
STU165066,3.8,1
STU165067,4.4,1
STU165068,4.8,0
STU165069,4.8,0
STU165070,5.0,1
STU165071,2.7,0
STU165072,3.1,3
STU165073,3.6,2
STU165074,3.9,0
STU165075,3.1,2
STU165076,3.8,2
STU165077,3.9,3
STU165078,5.0,0
STU165079,4.8,1
STU165080,4.0,0
STU165081,4.2,0
STU165082,4.4,2
STU165083,3.5,0
STU165084,5.0,1
STU165085,4.4,0
STU165086,3.5,1
STU165087,4.6,1
STU165088,4.5,1
STU165089,4.6,1
STU165090,3.8,1
STU165091,5.0,0
STU165092,4.8,0
STU165093,3.3,1
STU165094,3.8,0
STU165095,5.0,0
STU165096,3.8,0
STU165097,3.6,0
STU165098,4.6,4
STU165099,4.6,0
STU165100,4.6,2
STU165101,4.0,2
STU165102,4.4,0
STU165103,5.0,0
STU165104,5.0,0
STU165105,4.9,0
STU165106,3.9,1
STU165107,4.1,0
STU165108,4.9,2
STU165109,2.6,3
STU165110,5.0,1
STU165111,3.1,1
STU165112,4.8,0
STU165113,4.4,0
STU165114,4.2,0
STU165115,3.5,1
STU165116,4.2,1
STU165117,5.0,3
STU165118,3.9,0
STU165119,3.9,0
STU165120,2.8,3
STU165121,2.5,0
STU165122,4.4,0
STU165123,3.2,2
STU165124,3.8,0
STU165125,4.4,1
STU165126,3.5,1
STU165127,2.7,1
STU165128,4.1,3
STU165129,4.3,0
STU165130,5.0,2
STU165131,3.8,0
STU165132,4.1,1
STU165133,4.1,0
STU165134,5.0,0
STU165135,4.4,0
STU165136,4.5,0
STU165137,5.0,0
STU165138,3.8,1
STU165139,3.6,1
STU165140,5.0,0
STU165141,4.0,0
STU165142,3.9,0
STU165143,3.1,0
STU165144,4.7,0
STU165145,3.4,0
STU165146,4.8,0
STU165147,5.0,0
STU165148,5.0,0
STU165149,4.7,2
STU165150,4.2,0
STU165151,4.8,3
STU165152,4.2,1
STU165153,5.0,0
STU165154,5.0,0
STU165155,5.0,1
STU165156,5.0,1
STU165157,5.0,0
STU165158,4.3,1
STU165159,4.0,1
STU165160,4.2,0
STU165161,5.0,0
STU165162,4.5,3
STU165163,4.6,2
STU165164,4.7,2
STU165165,4.7,1
STU165166,3.3,0
STU165167,4.8,1
STU165168,4.4,0
STU165169,4.7,1
STU165170,4.3,0
STU165171,2.5,0
STU165172,4.5,1
STU165173,4.7,0
STU165174,4.2,1
STU165175,4.0,3
STU165176,3.6,0
STU165177,4.9,2
STU165178,4.1,1
STU165179,3.6,2
STU165180,4.0,3
STU165181,3.7,0
STU165182,5.0,2
STU165183,4.0,1
STU165184,3.5,2
STU165185,4.6,1
STU165186,3.4,2
STU165187,5.0,2
STU165188,4.7,0
STU165189,3.3,0
STU165190,4.6,0
STU165191,5.0,1
STU165192,4.4,1
STU165193,5.0,0
STU165194,4.4,1
STU165195,3.3,0
STU165196,5.0,0
STU165197,4.7,0
STU165198,4.0,0
STU165199,4.2,1
STU165200,4.4,0
STU165201,3.3,3
STU165202,3.9,2
STU165203,4.5,2
STU165204,3.8,0
STU165205,4.6,0
STU165206,4.4,2
STU165207,3.4,1
STU165208,4.3,4
STU165209,3.6,1
STU165210,5.0,0
STU165211,3.5,3
STU165212,4.1,2
STU165213,4.6,1
STU165214,3.5,0
STU165215,4.8,0
STU165216,3.7,2
STU165217,5.0,0
STU165218,4.8,0
STU165219,3.5,0
STU165220,5.0,0
STU165221,3.3,0
STU165222,5.0,0
STU165223,3.9,0
STU165224,4.4,2
STU165225,2.7,1
STU165226,4.4,0
STU165227,4.2,0
STU165228,2.9,0
STU165229,5.0,0
STU165230,4.0,0
STU165231,4.6,2
STU165232,3.1,2
STU165233,3.8,1
STU165234,3.7,0
STU165235,3.2,2
STU165236,3.3,1
STU165237,4.9,0
STU165238,3.1,0
STU165239,4.8,0
STU165240,4.5,2
STU165241,4.9,0
STU165242,3.9,0
STU165243,4.3,0
STU165244,5.0,1
STU165245,5.0,1
STU165246,5.0,1
STU165247,4.8,2
STU165248,4.2,1
STU165249,3.5,0
STU165250,4.7,1
STU165251,4.4,0
STU165252,3.8,3
STU165253,3.6,0
STU165254,3.8,1
STU165255,2.7,0
STU165256,3.3,0
STU165257,4.4,0
STU165258,5.0,0
STU165259,4.9,1
STU165260,4.6,2
STU165261,4.0,0
STU165262,4.2,2
STU165263,4.5,0
STU165264,4.1,3
STU165265,4.2,1
STU165266,3.9,0
STU165267,5.0,0
STU165268,3.7,0
STU165269,3.5,1
STU165270,3.6,2
STU165271,4.2,1
STU165272,4.2,0
STU165273,3.6,2
STU165274,3.5,2
STU165275,5.0,2
STU165276,3.8,0
STU165277,3.7,1
STU165278,4.0,1
STU165279,2.9,0
STU165280,4.2,1
STU165281,4.8,0
STU165282,4.7,2
STU165283,4.1,0
STU165284,3.7,1
STU165285,4.7,0
STU165286,4.2,0
STU165287,5.0,1
STU165288,5.0,1
STU165289,3.5,0
STU165290,3.1,4
STU165291,3.6,1
STU165292,3.5,1
STU165293,3.4,0
STU165294,5.0,2
STU165295,3.4,0
STU165296,4.5,1
STU165297,4.1,2
STU165298,5.0,0
STU165299,2.8,0
STU165300,4.3,1
STU165301,4.8,2
STU165302,4.1,1
STU165303,4.2,0
STU165304,3.9,1
STU165305,4.2,0
STU165306,5.0,2
STU165307,5.0,2
STU165308,3.7,0
STU165309,4.6,2
STU165310,5.0,0
STU165311,4.2,2
STU165312,4.1,2
STU165313,3.0,0
STU165314,3.9,2
STU165315,3.9,0
STU165316,4.5,1
STU165317,5.0,0
STU165318,4.4,1
STU165319,4.2,0
STU165320,4.7,0
STU165321,4.1,0
STU165322,4.0,2
STU165323,5.0,1
STU165324,4.4,0
STU165325,4.9,0
STU165326,4.5,0
STU165327,5.0,2
STU165328,3.5,1
STU165329,3.6,0
STU165330,3.0,0
STU165331,3.9,2
STU165332,3.5,1
STU165333,3.6,0
STU165334,3.5,0
STU165335,5.0,1
STU165336,4.6,0
STU165337,4.1,0
STU165338,5.0,0
STU165339,4.5,1
STU165340,5.0,0
STU165341,5.0,1
STU165342,4.0,0
STU165343,4.8,1
STU165344,3.9,1
STU165345,4.7,0
STU165346,4.3,0
STU165347,4.4,2
STU165348,4.3,0
STU165349,3.0,1
STU165350,4.8,1
STU165351,5.0,2
STU165352,5.0,1
STU165353,4.3,1
STU165354,4.0,0
STU165355,3.8,1
STU165356,4.6,4
STU165357,4.6,0
STU165358,4.4,0
STU165359,5.0,1
STU165360,4.1,0
STU165361,3.9,1
STU165362,5.0,1
STU165363,4.7,1
STU165364,4.3,1
STU165365,5.0,1
STU165366,5.0,0
STU165367,4.1,0
STU165368,4.5,1
STU165369,4.5,0
STU165370,5.0,1
STU165371,4.8,1
STU165372,4.4,0
STU165373,5.0,1
STU165374,3.8,0
STU165375,4.2,1
STU165376,4.0,1
STU165377,3.8,1
STU165378,4.7,0
STU165379,5.0,1
STU165380,3.7,0
STU165381,4.5,0
STU165382,4.7,0
STU165383,4.6,1
STU165384,4.6,1
STU165385,3.9,4
STU165386,4.9,2
STU165387,3.9,1
STU165388,4.1,1
STU165389,5.0,2
STU165390,4.6,1
STU165391,3.4,2
STU165392,4.2,0
STU165393,4.6,1
STU165394,4.7,2
STU165395,4.0,0
STU165396,4.7,2
STU165397,4.2,0
STU165398,3.6,2
STU165399,4.5,1
STU165400,4.2,0
STU165401,4.9,2
STU165402,3.4,0
STU165403,4.1,0
STU165404,3.7,0
STU165405,3.7,0
STU165406,4.7,2
STU165407,4.4,2
STU165408,4.4,1
STU165409,4.4,1
STU165410,4.5,0
STU165411,2.5,1
STU165412,4.6,0
STU165413,5.0,0
STU165414,4.9,0
STU165415,4.1,0
STU165416,4.1,1
STU165417,3.7,1
STU165418,4.7,0
STU165419,3.9,0
STU165420,2.9,1
STU165421,3.4,1
STU165422,5.0,1
STU165423,4.1,4
STU165424,5.0,3
STU165425,5.0,1
STU165426,4.3,1
STU165427,5.0,0
STU165428,5.0,1
STU165429,4.3,0
STU165430,5.0,1
STU165431,4.8,1
STU165432,4.5,1
STU165433,5.0,1
STU165434,3.5,1
STU165435,3.2,1
STU165436,3.4,2
STU165437,4.4,0
STU165438,4.9,2
STU165439,3.3,3
STU165440,4.5,1
STU165441,4.5,1
STU165442,4.2,2
STU165443,3.0,1
STU165444,3.7,2
STU165445,4.5,2
STU165446,3.9,1
STU165447,5.0,0
STU165448,3.5,1
STU165449,3.7,0
STU165450,3.3,0
STU165451,3.9,3
STU165452,4.6,2
STU165453,3.5,0
STU165454,4.1,0
STU165455,3.2,1
STU165456,2.4,1
STU165457,3.6,0
STU165458,3.1,0
STU165459,4.3,1
STU165460,3.7,0
STU165461,4.0,0
STU165462,4.5,0
STU165463,5.0,0
STU165464,5.0,1
STU165465,3.9,0
STU165466,4.1,0
STU165467,4.6,0
STU165468,4.7,1
STU165469,3.9,2
STU165470,4.3,0
STU165471,3.5,1
STU165472,4.3,0
STU165473,3.6,0
STU165474,5.0,1
STU165475,5.0,0
STU165476,3.9,0
STU165477,4.6,1
STU165478,2.8,1
STU165479,5.0,1
STU165480,4.3,1
STU165481,5.0,3
STU165482,5.0,0
STU165483,4.6,1
STU165484,3.5,0
STU165485,3.1,1
STU165486,4.9,2
STU165487,5.0,0
STU165488,4.5,0
STU165489,3.8,1
STU165490,4.2,0
STU165491,5.0,0
STU165492,3.9,0
STU165493,4.2,0
STU165494,3.9,1
STU165495,4.3,1
STU165496,4.2,0
STU165497,4.0,1
STU165498,4.4,0
STU165499,3.4,2
STU165500,4.3,0
STU165501,3.9,0
STU165502,3.6,2
STU165503,4.1,2
STU165504,3.8,1
STU165505,5.0,0
STU165506,4.5,1
STU165507,4.4,1
STU165508,3.8,1
STU165509,4.3,0
STU165510,4.1,0
STU165511,4.2,2
STU165512,4.4,1
STU165513,4.8,2
STU165514,4.6,1
STU165515,3.6,0
STU165516,4.7,0
STU165517,3.0,1
STU165518,2.7,0
STU165519,3.7,1
STU165520,3.8,1
STU165521,2.6,1
STU165522,3.7,1
STU165523,3.9,0
STU165524,2.7,1
STU165525,2.9,0
STU165526,2.5,2
STU165527,4.0,0
STU165528,4.1,1
STU165529,4.1,1
STU165530,4.4,0
STU165531,3.6,0
STU165532,3.8,3
STU165533,3.7,1
STU165534,3.8,0
STU165535,5.0,1
STU165536,5.0,1
STU165537,4.8,3
STU165538,5.0,2
STU165539,4.1,2
STU165540,3.4,3
STU165541,3.8,1
STU165542,3.9,0
STU165543,3.2,2
STU165544,4.8,0
STU165545,3.4,3
STU165546,5.0,0
STU165547,4.1,0
STU165548,5.0,2
STU165549,4.0,0
STU165550,4.9,2
STU165551,4.8,1
STU165552,3.1,1
STU165553,3.9,1
STU165554,4.5,0
STU165555,3.1,4
STU165556,4.2,3
STU165557,4.1,2
STU165558,3.5,2
STU165559,3.3,3
STU165560,3.5,0
STU165561,4.1,0
STU165562,4.0,0
STU165563,3.1,1
STU165564,5.0,1
STU165565,3.9,0
STU165566,5.0,0
STU165567,3.6,1
STU165568,3.1,1
STU165569,5.0,1
STU165570,4.6,0
STU165571,4.9,1
STU165572,2.1,0
STU165573,4.6,0
STU165574,3.3,1
STU165575,3.7,0
STU165576,4.5,2
STU165577,4.3,0
STU165578,4.1,1
STU165579,4.6,0
STU165580,4.2,0
STU165581,4.7,0
STU165582,2.8,0
STU165583,5.0,2
STU165584,4.4,0
STU165585,5.0,1
STU165586,3.9,1
STU165587,5.0,1
STU165588,5.0,0
STU165589,3.8,1
STU165590,5.0,2
STU165591,3.9,2
STU165592,3.8,1
STU165593,4.0,1
STU165594,3.5,1
STU165595,4.3,0
STU165596,4.2,0
STU165597,4.9,1
STU165598,4.7,4
STU165599,2.6,1
STU165600,3.5,0
STU165601,4.3,1
STU165602,5.0,0
STU165603,2.8,1
STU165604,3.4,2
STU165605,4.5,1
STU165606,5.0,1
STU165607,3.9,3
STU165608,4.4,4
STU165609,4.3,1
STU165610,3.2,0
STU165611,3.3,0
STU165612,3.9,2
STU165613,3.6,0
STU165614,5.0,1
STU165615,4.0,0
STU165616,3.2,3
STU165617,4.0,1
STU165618,4.6,0
STU165619,4.9,1
STU165620,4.2,1
STU165621,5.0,1
STU165622,5.0,0
STU165623,3.5,0
STU165624,4.1,1
STU165625,4.4,1
STU165626,4.4,0
STU165627,4.1,1
STU165628,5.0,0
STU165629,4.1,1
STU165630,2.9,2
STU165631,4.2,0
STU165632,4.7,4
STU165633,4.4,0
STU165634,3.2,2
STU165635,4.3,1
STU165636,4.3,0
STU165637,4.1,3
STU165638,4.4,4
STU165639,4.7,0
STU165640,5.0,2
STU165641,3.0,2
STU165642,3.9,1
STU165643,4.5,1
STU165644,3.6,0
STU165645,3.8,0
STU165646,4.8,1
STU165647,4.0,0
STU165648,3.8,2
STU165649,4.3,1
STU165650,4.0,0
STU165651,5.0,1
STU165652,4.0,1
STU165653,4.3,0
STU165654,3.7,1
STU165655,4.8,1
STU165656,4.4,0
STU165657,3.4,0
STU165658,3.2,0
STU165659,4.2,1
STU165660,5.0,0
STU165661,3.8,0
STU165662,3.0,1
STU165663,4.7,1
STU165664,4.5,0
STU165665,3.5,1
STU165666,4.1,1
STU165667,4.4,0
STU165668,3.5,0
STU165669,4.2,1
STU165670,5.0,0
STU165671,4.0,0
STU165672,4.3,0
STU165673,4.3,1
STU165674,3.9,1
STU165675,3.7,1
STU165676,3.9,0
STU165677,3.8,0
STU165678,5.0,0
STU165679,3.8,1
STU165680,3.9,3
STU165681,4.9,0
STU165682,4.3,2
STU165683,5.0,1
STU165684,2.0,0
STU165685,4.4,0
STU165686,4.4,0
STU165687,3.6,1
STU165688,4.7,0
STU165689,4.1,1
STU165690,4.2,1
STU165691,5.0,0
STU165692,3.7,0
STU165693,3.9,2
STU165694,3.7,1
STU165695,4.5,0
STU165696,5.0,0
STU165697,4.6,1
STU165698,3.9,0
STU165699,4.7,1
STU165700,3.2,0
STU165701,4.8,1
STU165702,5.0,0
STU165703,5.0,1
STU165704,5.0,0
STU165705,5.0,1
STU165706,4.5,0
STU165707,3.5,0
STU165708,3.5,1
STU165709,4.8,0
STU165710,1.8,1
STU165711,3.4,1
STU165712,3.8,1
STU165713,2.8,3
STU165714,3.4,0
STU165715,3.7,1
STU165716,4.9,1
STU165717,5.0,2
STU165718,3.2,0
STU165719,4.3,0
STU165720,5.0,1
STU165721,4.5,0
STU165722,4.5,1
STU165723,2.5,0
STU165724,3.7,0
STU165725,3.5,0
STU165726,2.9,1
STU165727,4.2,3
STU165728,3.6,1
STU165729,4.0,1
STU165730,4.4,1
STU165731,4.4,0
STU165732,2.7,2
STU165733,4.0,0
STU165734,4.1,0
STU165735,4.3,0
STU165736,4.2,0
STU165737,4.3,1
STU165738,5.0,1
STU165739,3.9,0
STU165740,4.9,1
STU165741,5.0,0
STU165742,3.9,2
STU165743,4.2,3
STU165744,4.7,1
STU165745,3.5,0
STU165746,2.6,1
STU165747,3.9,0
STU165748,3.7,0
STU165749,3.6,0
STU165750,3.1,1
STU165751,3.2,1
STU165752,4.7,1
STU165753,5.0,0
STU165754,4.1,1
STU165755,4.3,2
STU165756,3.4,0
STU165757,5.0,3
STU165758,5.0,0
STU165759,5.0,0
STU165760,5.0,1
STU165761,3.5,3
STU165762,4.3,0
STU165763,4.4,0
STU165764,3.4,1
STU165765,5.0,1
STU165766,5.0,0
STU165767,3.9,0
STU165768,4.3,0
STU165769,3.9,1
STU165770,4.5,0
STU165771,4.5,2
STU165772,4.3,1
STU165773,3.9,0
STU165774,4.2,0
STU165775,4.2,0
STU165776,4.1,0
STU165777,4.9,0
STU165778,5.0,0
STU165779,5.0,2
STU165780,4.4,1
STU165781,5.0,2
STU165782,4.3,1
STU165783,5.0,0
STU165784,4.2,1
STU165785,4.5,0
STU165786,3.8,1
STU165787,3.9,1
STU165788,3.3,1
STU165789,4.7,0
STU165790,3.7,2
STU165791,4.8,2
STU165792,5.0,0
STU165793,4.6,1
STU165794,4.0,2
STU165795,4.4,0
STU165796,5.0,0
STU165797,3.4,1
STU165798,4.2,0
STU165799,5.0,0
STU165800,4.9,0
STU165801,3.9,1
STU165802,4.2,1
STU165803,4.6,0
STU165804,5.0,0
STU165805,4.2,1
STU165806,3.8,1
STU165807,3.3,1
STU165808,4.0,0
STU165809,4.1,0
STU165810,4.6,0
STU165811,4.9,1
STU165812,4.4,1
STU165813,5.0,0
STU165814,4.7,1
STU165815,4.2,1
STU165816,4.3,1
STU165817,4.6,1
STU165818,3.4,1
STU165819,5.0,0
STU165820,2.9,1
STU165821,3.6,1
STU165822,4.7,1
STU165823,5.0,0
STU165824,4.9,1
STU165825,4.9,0
STU165826,4.8,1
STU165827,3.7,0
STU165828,4.0,1
STU165829,2.9,0
STU165830,5.0,1
STU165831,4.6,0
STU165832,4.1,0
STU165833,3.9,0
STU165834,5.0,0
STU165835,4.3,0
STU165836,5.0,0
STU165837,4.2,2
STU165838,3.4,0
STU165839,4.1,0
STU165840,5.0,1
STU165841,5.0,1
STU165842,4.3,0
STU165843,3.3,0
STU165844,4.4,1
STU165845,4.3,1
STU165846,3.8,2
STU165847,3.3,1
STU165848,3.8,1
STU165849,3.9,0
STU165850,3.5,0
STU165851,4.3,0
STU165852,4.5,1
STU165853,4.9,0
STU165854,5.0,0
STU165855,2.5,0
STU165856,3.4,1
STU165857,4.5,0
STU165858,4.1,1
STU165859,4.6,1
STU165860,5.0,1
STU165861,4.0,1
STU165862,2.5,1
STU165863,3.5,0
STU165864,3.6,2
STU165865,4.8,0
STU165866,4.8,1
STU165867,3.2,0
STU165868,3.3,0
STU165869,3.5,2
STU165870,4.9,0
STU165871,4.6,1
STU165872,5.0,1
STU165873,4.5,0
STU165874,3.6,1
STU165875,4.0,0
STU165876,5.0,2
STU165877,5.0,1
STU165878,3.3,3
STU165879,2.5,2
STU165880,4.5,0
STU165881,5.0,1
STU165882,3.0,1
STU165883,4.1,2
STU165884,4.9,1
STU165885,4.6,0
STU165886,3.7,2
STU165887,3.1,3
STU165888,3.4,0
STU165889,4.6,1
STU165890,5.0,4
STU165891,3.2,1
STU165892,3.0,0
STU165893,4.1,1
STU165894,5.0,1
STU165895,4.1,1
STU165896,3.9,0
STU165897,3.2,0
STU165898,3.3,2
STU165899,4.5,0
STU165900,5.0,0
STU165901,4.3,3
STU165902,4.3,1
STU165903,4.2,0
STU165904,5.0,0
STU165905,4.8,2
STU165906,4.5,0
STU165907,5.0,2
STU165908,5.0,2
STU165909,3.6,1
STU165910,3.6,1
STU165911,4.1,2
STU165912,3.7,2
STU165913,2.6,0
STU165914,5.0,0
STU165915,3.7,0
STU165916,3.6,0
STU165917,5.0,1
STU165918,5.0,1
STU165919,3.7,0
STU165920,3.7,0
STU165921,2.1,2
STU165922,3.9,1
STU165923,5.0,1
STU165924,5.0,4
STU165925,3.9,1
STU165926,2.9,1
STU165927,4.5,0
STU165928,4.7,1
STU165929,5.0,0
STU165930,4.9,2
STU165931,4.6,1
STU165932,3.5,0
STU165933,4.8,2
STU165934,3.4,1
STU165935,4.4,2
STU165936,3.6,1
STU165937,4.6,0
STU165938,4.4,0
STU165939,3.2,0
STU165940,5.0,1
STU165941,3.8,3
STU165942,4.9,1
STU165943,3.5,2
STU165944,2.9,1
STU165945,3.5,2
STU165946,4.8,0
STU165947,4.3,0
STU165948,4.1,3
STU165949,5.0,0
STU165950,4.6,0
STU165951,2.8,0
STU165952,4.1,1
STU165953,4.9,0
STU165954,4.3,2
STU165955,3.3,0
STU165956,5.0,1
STU165957,5.0,1
STU165958,4.7,1
STU165959,5.0,0
STU165960,5.0,0
STU165961,5.0,1
STU165962,3.9,1
STU165963,5.0,1
